0.0000e+00,0.0000e+00
6.2741e-02,1.0032e-02
1.2548e-01,2.0059e-02
1.8822e-01,3.0071e-02
2.5096e-01,4.0034e-02
3.1370e-01,4.9897e-02
3.7644e-01,5.9579e-02
4.3918e-01,6.8973e-02
5.0192e-01,7.7951e-02
5.6466e-01,8.6368e-02
6.2741e-01,9.4072e-02
8.3654e-01,1.1273e-01
1.0457e+00,1.1785e-01
1.2548e+00,1.0973e-01
1.4639e+00,9.2770e-02
1.6731e+00,7.2342e-02
1.8822e+00,5.2384e-02
2.0914e+00,3.5034e-02
2.3005e+00,2.1171e-02
